Filer,City,State,"",Shares Held,Market Value,% of Portfolio,Prior % of Portfolio,Ranking,Prior Ranking,Change in shares,Percent Change,Filer State,% Ownership,Qtr first owned,filer_id,filer_cik,filer_irs_number,filer_crd,street_address,street_address2,zip_code
High note wealth  llc,DEEPHAVEN,MN,"",21.0,60.0,0.0,0.0,870,883,0.0,0.0,MN,0.0000049,Q4 2024,498437,0001807283,843748113,000305768,18258 MINNETONKA BOULEVARD,SUITE 200,55391-3359
Hsbc holdings plc,LONDON, ,"",93877.0,270596.0,0.0002,0.0002,2454,2461,10984.0,13.2508173, ,0.0217333,Q2 2015,1422,0000873630,,,8 CANADA SQUARE, ,E14 5HQ
Huntington national bank,COLUMBUS,OH,"",481.0,1380.0,0.0,0.0,2312,2208,-71.0,-12.8623188,OH,0.0001114,Q3 2024,1431,0000049205,,,41 SOUTH HIGH STREET,HC 1122,43216
Ifp advisors  inc,TAMPA,FL,"",418.0,1240.0,0.0,0.0001,3289,3011,-204.0,-32.7974277,FL,0.0000968,Q1 2020,327916,0001641866,,,3030 NORTH ROCKY POINT DRIVE W. STE 700, ,33607
Imc-chicago  llc,CHICAGO,IL,CALL,2386500.0,6849255.0,0.0039,0.0069,1091,762,-1349200.0,-36.1163905,IL,N/A,Q2 2020,49343,0001452861,,,233 SOUTH WACKER,SUITE 4300,60606
Imc-chicago  llc,CHICAGO,IL,PUT,1049700.0,3012639.0,0.0017,0.0038,1589,1041,-1020400.0,-49.2923047,IL,N/A,Q2 2020,49343,0001452861,,,233 SOUTH WACKER,SUITE 4300,60606
Imc-chicago  llc,CHICAGO,IL,"",586733.0,1683924.0,0.001,0.0018,2011,1489,-367229.0,-38.4951392,IL,0.1358336,Q1 2022,49343,0001452861,,,233 SOUTH WACKER,SUITE 4300,60606
Inceptionr llc,LAFAYETTE,CA,"",10137.0,29093.0,0.0087,0.0,515,,10137.0,,CA,0.0023468,Q2 2024,624241,0001821561,,000310565,3427 ST MARYS RD, ,94549
Intech investment management llc,WEST PALM BEACH,FL,"",203721.0,584679.0,0.006,0.005,1536,1551,74404.0,57.5361321,FL,0.0471631,Q3 2024,107041,0001086318,,,250 SOUTH AUSTRALIAN AVE,SUITE 1700,33401
Invesco ltd.,ATLANTA,GA,"",712724.0,2045520.0,0.0004,0.0006,2542,2452,-65041.0,-8.3625517,GA,0.1650016,Q4 2016,147,0000914208,980557567,000000000,1331 SPRING STREET NE,SUITE 2500,30309
Iron horse wealth management  llc,JOHSTON,IA,"",0.0,0.0,0.0,0.0,"",492,-32.0,-100.0,IA,0.0000000,Q4 2021,496059,0001836270,,000165164,8711 WINDSOR PKWY STE. 4, ,50131
J. goldman & company lp,NEW YORK,NY,"",27475.0,78853.0,0.0019,0.0043,451,406,-14350.0,-34.3096234,NY,0.0063607,Q2 2024,132697,0001412741,,,510 MADISON AVENUE,26TH FLOOR,10022
Jane street group  llc,NEW YORK,NY,"",834386.0,2394688.0,0.0006,0.002,4069,1987,-1423612.0,-63.0475315,NY,0.1931674,Q4 2016,264380,0001595888,,,250 VESEY STREET,6TH FLOOR,10281
Jane street group  llc,NEW YORK,NY,CALL,1075300.0,3086111.0,0.0008,0.0034,3674,1474,-2856000.0,-72.6477247,NY,N/A,Q1 2018,264380,0001595888,,,250 VESEY STREET,6TH FLOOR,10281
Jane street group  llc,NEW YORK,NY,PUT,438800.0,1259356.0,0.0003,0.0017,5143,2106,-1560900.0,-78.0567085,NY,N/A,Q4 2017,264380,0001595888,,,250 VESEY STREET,6TH FLOOR,10281
Janus henderson group plc,LONDON,X0,"",166774.0,479475.0,0.0003,0.0003,1979,1891,0.0,0.0,X0,0.0386096,Q3 2023,1357,0001274173,,000119232,201 BISHOPSGATE, ,EC2M 3AE
Jefferies financial group inc.,NEW YORK,NY,"",53241.0,152802.0,0.0013,0.0033,1431,1083,-83273.0,-60.9996044,NY,0.0123257,Q3 2024,1685,0000096223,,,520 MADISON AVENUE, ,10022
Jfs wealth advisors  llc,HERMITAGE,PA,"",7.0,21.0,0.0,0.0,1920,1922,0.0,0.0,PA,0.0000016,Q1 2021,199248,0001568068,,000145051,1479 N. HERMITAGE RD, ,16148
Jones financial companies lllp,DES PERES,MO,"",828.0,2384.0,0.0,0.0,3204,2990,307.0,58.925144,MO,0.0001917,Q2 2024,80298,0000815917,,,12555 MANCHESTER ROAD, ,63131
Jpmorgan chase & company,NEW YORK,NY,"",1520029.0,4362483.0,0.0003,0.0007,3287,2801,-743484.0,-32.8464648,NY,0.3518995,Q1 2014,1505,0000019617,,,383 MADISON AVENUE,270 PARK AVENUE,10017
Kbc group nv,BRUSSELS,C9,"",15884.0,46000.0,0.0001,0.0071,1805,647,-632257.0,-97.5492987,C9,0.0036773,Q3 2023,22415,0001411133,,,HAVENLAAN 2, ,1080
Keel point  llc,HUNTSVILLE,AL,"",20335.0,58361.0,0.0045,0.0065,468,431,1.0,0.0049179,AL,0.0047077,Q2 2023,383,0001386935,200166451,000127902,100 CHURCH STREET,SUITE 500,35801
Keystone financial group,LEXINGTON,KY,"",12212.0,35038.0,0.0036,0.0048,392,387,0.0,0.0,KY,0.0028272,Q2 2024,391918,0001729299,,000170201,"527 WELLINGTON WAY, STE 225", ,40503
Kiker wealth management  llc,JASPER,GA,"",3000.0,8610.0,0.0059,,390,,3000.0,,GA,0.0006945,Q1 2025,697487,0002042502,273317733,000154405,788 W. CHURCH ST, ,30143
Klp kapitalforvaltning as,OSLO,Q8,"",72592.0,208339.0,0.001,0.0014,1730,1668,0.0,0.0,Q8,0.0168057,Q4 2024,697519,0001717443,,,DRONNING EUFEMIAS GATE 10, ,0191
Kohmann bosshard financial services  llc,FAIRLAWN,OH,"",0.0,0.0,0.0,0.0,"",743,-32.0,-100.0,OH,0.0000000,Q4 2024,357327,0001696615,,,3421 RIDGEWOOD ROAD,STE 125,44333
Kore advisors lp,BOYNTON BEACH,FL,PUT,0.0,0.0,0.0,0.4179,"",15,-447000.0,-100.0,FL,N/A,Q4 2023,660315,0001971339,,,1501 CORPORATE DRIVE,SUITE 120,33426
L & s advisors inc,LOS ANGELES,CA,PRN,1888000.0,1661440.0,0.2066,0.1795,126,131,55000.0,3.0005456,CA,N/A,Q3 2024,33860,0001392364,,000140923,11766 WILSHIRE BLVD,SUITE 845,90025
Larson financial group llc,ST LOUIS,MO,"",974.0,2795.0,0.0001,0.0002,2063,1724,0.0,0.0,MO,0.0002255,Q1 2021,392348,0001731061,,000140599,100 N BROADWAY,SUITE 1700,63102
Legacy financial strategies  llc,OVERLAND PARK,KS,"",10226.0,29349.0,0.0064,,119,,10226.0,,KS,0.0023674,Q1 2025,401094,0001723925,431889313,000283553,"5400 COLLEGE BLVD., SUITE A", ,66211
Legacy wealth managment  llc,BOISE,ID,"",4.0,12.0,0.0,0.0,817,750,0.0,0.0,ID,0.0000009,Q3 2024,688228,0002045082,,000174767,13965 W. CHINDEN BLVD., ,83713
Legal & general group plc,LONDON,X0,"",418117.0,1199995.0,0.0003,0.0004,2115,2059,4110.0,0.9927368,X0,0.0967976,Q3 2014,1673,0000764068,,,ONE COLEMAN STREET, ,EC2R 5AA
Lmr partners llp,LONDON,X0,CALL,0.0,0.0,0.0,0.0003,"",1052,-9000.0,-100.0,X0,N/A,Q2 2023,262724,0001578621,,000159639,"9TH FLOOR, DEVONSHIRE HOUSE",MAYFAIR PLACE,W1J 8AJ
Lmr partners llp,LONDON,X0,PUT,0.0,0.0,0.0,0.0062,"",774,-185000.0,-100.0,X0,N/A,Q2 2024,262724,0001578621,,000159639,"9TH FLOOR, DEVONSHIRE HOUSE",MAYFAIR PLACE,W1J 8AJ
Lord & richards wealth management  llc,HIGHLANDS RANCH,CO,"",19.0,55.0,0.0001,,176,,19.0,,CO,0.0000044,Q1 2025,696162,0002045252,,,8744 KENDRICK CASTILLO WAY,STE 100,80129
Los angeles capital management llc,LOS ANGELES,CA,"",53979.0,154920.0,0.0007,0.0009,1051,1022,-2587.0,-4.5734187,CA,0.0124966,Q4 2024,1737,0001177206,020541198,000119033,11150 SANTA MONICA BLVD.,STE. 200,90025
Lpl financial llc,SAN DIEGO,CA,"",73031.0,209598.0,0.0001,0.0001,4841,4665,9907.0,15.6945061,CA,0.0169073,Q3 2017,1705,0001403438,,000006413,4707 EXECUTIVE DRIVE, ,92121
Mackenzie financial corp,TORONTO ONTARIO,A6,"",22517.0,64624.0,0.0001,0.0001,1614,1653,4400.0,24.2865817,A6,0.0052129,Q3 2024,1760,0000919859,000000000,000110338,180 QUEEN STREET WEST, ,M5V 3K1
Mai capital management,INDEPENDENCE,OH,"",115.0,331.0,0.0,0.0,3268,3305,0.0,0.0,OH,0.0000266,Q4 2024,1848,0001040197,,,6050 OAK TREE BLVD SUITE 500, ,44131
Main street group  ltd,GLEN ALLEN,VA,"",444.0,1276.0,0.0005,0.0007,587,556,0.0,0.0,VA,0.0001028,Q4 2023,661104,0001965796,,000175502,4510 COX ROAD,SUITE 102,23060
Man group plc,LONDON, ,"",0.0,0.0,0.0,0.0006,"",1860,-54214.0,-100.0, ,0.0000000,Q4 2024,292638,0001637460,,,"RIVERBANK HOUSE, 2 SWAN LANE", ,EC4R 3AD
Manufacturers life insurance company  the,CANADA,A6,"",203563.0,584226.0,0.0006,0.0006,2067,2077,28524.0,16.2957969,A6,0.0471265,Q1 2014,1783,0000928047,,,200 BLOOR STREET EAST,TORONTO ONTARIO,M4W 1E5
Marathon trading investment management llc,RADNOR,PA,"",262162.0,752405.0,0.101,0.0424,108,140,67971.0,35.0021371,PA,0.0606927,Q3 2023,288665,0001572748,,,FOUR RADNOR CORPORATE CENTER,SUITE 255,19087
Marathon trading investment management llc,RADNOR,PA,CALL,338300.0,970921.0,0.1304,0.1295,91,77,-255000.0,-42.9799427,PA,N/A,Q3 2021,288665,0001572748,,,FOUR RADNOR CORPORATE CENTER,SUITE 255,19087
Marathon trading investment management llc,RADNOR,PA,PUT,31600.0,90692.0,0.0122,0.0032,280,271,16800.0,113.5135135,PA,N/A,Q1 2021,288665,0001572748,,,FOUR RADNOR CORPORATE CENTER,SUITE 255,19087
Marshall wace  llp,LONDON,X0,"",66566.0,191044.0,0.0002,0.0134,2417,761,-2735222.0,-97.62416,X0,0.0154106,Q2 2022,1807,0001318757,000000000,000160885,GEORGE HOUSE,131 SLOANE STREET,SW1X 9AT
Mcf advisors llc,COVINGTON,KY,"",334.0,959.0,0.0001,0.0001,846,882,0.0,0.0,KY,0.0000773,Q1 2021,264156,0001602905,,000130372,50 E RIVERCENTER BLVD.,SUITE 300,41011
Meridian wealth management  llc,LEXINGTON,KY,"",19549.0,56106.0,0.0027,0.0048,612,613,-5705.0,-22.5904807,KY,0.0045258,Q2 2024,358261,0001697300,,000151523,"100 W. MAIN STREET, SUITE 450", ,40507
Metlife investment management  llc,WHIPPANY,NJ,"",236411.0,678500.0,0.0037,0.0043,1551,1538,36525.0,18.2729156,NJ,0.0547311,Q4 2017,149931,0001529735,,000142463,ONE METLIFE WAY, ,07981
Millennium management llc,NEW YORK,NY,PUT,0.0,0.0,0.0,0.0,"",5508,-21000.0,-100.0,NY,N/A,Q3 2024,1909,0001273087,,,399 PARK AVENUE, ,10022
Millennium management llc,NEW YORK,NY,"",0.0,0.0,0.0,0.0,"",5591,-12785.0,-100.0,NY,0.0000000,Q1 2014,1909,0001273087,,,399 PARK AVENUE, ,10022
Mirae asset global etfs holdings ltd.,CAUSEWAY BAY,K3,"",240255.0,689532.0,0.0015,0.0017,1683,1676,41860.0,21.0993221,K3,0.0556210,Q3 2024,365986,0001705339,,,"ROOM 1101, 11/F LEE GARDEN THREE",1 SUNNING ROAD,00000
Modus advisors  llc,EXCELSIOR,MN,"",0.0,0.0,0.0,0.0001,"",306,-64.0,-100.0,MN,0.0000000,Q4 2024,460586,0001799284,,,23505 SMITHTOWN ROAD,#290,55331
Morgan stanley,NEW YORK,NY,"",4904015.0,14074527.0,0.001,0.0027,3033,2080,-4722173.0,-49.0554828,NY,1.1353206,Q1 2014,1947,0000895421,,,1585 BROADWAY, ,10036
Mv capital management  inc.,BETHESDA,MD,"",0.0,0.0,0.0,0.0,"",946,-28.0,-100.0,MD,0.0000000,Q1 2024,291703,0001633366,,,3 BETHESDA METRO CENTER,SUITE 650,20814
N.e.w. advisory services llc,DE PERE,WI,"",272.0,781.0,0.0001,,876,,272.0,,WI,0.0000630,Q1 2025,463926,0001803456,,,2200 DICKINSON RD,UNIT 17A,54115
National bank of canada,MONTREAL,A8,"",1070.0,3082.0,0.0,0.0,2449,2487,136.0,14.5610278,A8,0.0002477,Q4 2021,84881,0000926171,,,NATIONAL BANK PLACE,800 SAINT-JACQUES STREET,H3C 1A3
Nemes rush group llc,NOVI,MI,"",9.0,26.0,0.0,0.0,701,720,0.0,0.0,MI,0.0000021,Q2 2023,641910,0001982273,,000312554,"39500 HIGH POINTE BLVD., SUITE 190", ,48375
Neuberger berman group llc,NEW YORK,NY,"",0.0,0.0,0.0,0.0,"",1889,-11002.0,-100.0,NY,0.0000000,Q3 2024,63495,0001465109,,,1290 AVENUE OF THE AMERICAS, ,10104
New england capital financial advisors llc,MERIDEN,CT,"",21.0,61.0,0.0,0.0,387,404,0.0,0.0,CT,0.0000049,Q4 2022,623048,0001964652,,000109203,79 MAIN STREET, ,06451
New york state common retirement fund,ALBANY,NY,"",92418.0,265240.0,0.0004,0.0005,2115,2044,0.0,0.0,NY,0.0213955,Q2 2015,1999,0000810265,,,OFFICE OF THE STATE COMPTROLLER,"14TH FLOOR, 110 STATE STREET",12236
Newedge advisors  llc,NEW ORLEANS,LA,"",1367.0,3924.0,0.0,0.0,3360,3218,0.0,0.0,LA,0.0003165,Q4 2022,289067,0001633516,,,858 CAMP STREET, ,70130
Nisa investment advisors  llc,ST. LOUIS,MO,"",10634.0,30520.0,0.0002,0.0001,1737,1924,5501.0,107.1692967,MO,0.0024619,Q1 2024,2014,0000937615,,000107313,7676 FORSYTH BLVD SUITE 1100,SUITE 1100,63105
Nomura holdings inc,TOKYO, ,CALL,0.0,0.0,0.0,0.0027,"",1133,-500000.0,-100.0, ,N/A,Q3 2024,2021,0001163653,,,1-13-1 NIHONBASHI,CHUO-KU,103-8645
Nomura holdings inc,TOKYO, ,PUT,57500.0,165025.0,0.0003,0.0007,1670,1757,-80800.0,-58.4237166, ,N/A,Q3 2022,2021,0001163653,,,1-13-1 NIHONBASHI,CHUO-KU,103-8645
Nomura holdings inc,TOKYO, ,"",30334.0,87059.0,0.0002,,1684,,30334.0,, ,0.0070226,Q1 2025,2021,0001163653,,,1-13-1 NIHONBASHI,CHUO-KU,103-8645
Northern trust corp,CHICAGO,IL,"",3540656.0,10161684.0,0.0015,0.0019,2027,1962,222375.0,6.701512,IL,0.8196915,Q1 2014,2043,0000073124,,000160034,50 S LASALLE ST, ,60603
Northwestern mutual wealth management company,MILWAUKEE,WI,"",73.0,210.0,0.0,0.0,3451,3392,-44.0,-37.6068376,WI,0.0000169,Q3 2019,2050,0001141802,,000153528,720 EAST WISCONSIN AVENUE, ,53202
Nuveen  llc,CHARLOTTE,NC,"",953405.0,2736272.0,0.0008,,2201,,953405.0,,NC,0.2207213,Q1 2025,713544,0001871926,,,"C/O TIAA, 8500 ANDREW CARNEGIE BLVD.",MAIL STOP SSC/C2/04,28262
Nvwm  llc,YARDLEY,PA,"",21.0,60.0,0.0,0.0,645,642,0.0,0.0,PA,0.0000049,Q4 2021,395271,0001697274,201813672,,820 TOWNSHIP LINE ROAD,SUITE 100,19067
Oconnor  a distinct business unit of ubs asset management americas (llc),CHICAGO,IL,"",39688.0,113905.0,0.0028,0.0078,261,309,-36306.0,-47.7748243,IL,0.0091881,Q3 2023,3013,0001132716,,,ONE NORTH WACKER DRIVE 31ST FLOOR, ,60606
Operose advisors llc,MILWAUKEE,WI,"",6.0,17.0,0.0,0.0,386,424,0.0,0.0,WI,0.0000014,Q4 2021,556175,0001909750,,000287465,"731 N. WATER STREET, SUITE 790", ,53202
Optimize financial inc,LAGUNA HILLS,CA,"",0.0,0.0,0.0,0.5915,"",41,-198310.0,-100.0,CA,0.0000000,Q4 2024,698003,0002033266,831085006,,23212 MILL CREEK DRIVE, ,92653
Optiver holding b.v.,AMSTERDAM,P7,"",5569.0,15983.0,0.0,0.0,773,840,4034.0,262.8013029,P7,0.0012893,Q2 2024,513914,0001859606,,,STRAWINSKYLAAN 3095, ,1077 ZX
Org partners llc,ROANOKE,IN,"",0.0,0.0,0.0,0.0,"",1247,-32.0,-100.0,IN,0.0000000,Q2 2023,635678,0001979372,,000312728,13548 ZUBRICK RD, ,46783
Osaic holdings  inc.,SCOTTSDALE,AZ,"",85553.0,245492.0,0.0005,0.001,3466,2884,-29160.0,-25.4199611,AZ,0.0198062,Q2 2016,343642,0001677044,,,18700 HAYDEN RD.,SUITE 255,85225
Osaic holdings  inc.,SCOTTSDALE,AZ,CALL,0.0,0.0,0.0,0.0,"",7359,-1.0,-100.0,AZ,N/A,Q3 2024,343642,0001677044,,,18700 HAYDEN RD.,SUITE 255,85225
Pacer advisors  inc.,MALVERN,PA,PRN,73000.0,55312.0,0.0001,0.0003,1672,1681,-73000.0,-50.0,PA,N/A,Q1 2022,272420,0001616667,,,500 CHESTERFIELD PARKWAY, ,19355
Pacifica partners inc.,SURREY,Z4,"",8.0,21.0,0.0,0.0,512,479,0.0,0.0,Z4,0.0000019,Q2 2021,462618,0001799900,,000162313,5455 152 STREET,SUITE 213,V3S 5A5
Pandora wealth  inc.,OAKBROOK TERRACE,IL,"",25.0,72.0,0.0,,260,,25.0,,IL,0.0000058,Q1 2025,713488,0002045414,,000331816,1 MID AMERICA PLAZA,FLOOR 3,60181
Parallax volatility advisers  l.p.,SAN FRANCISCO,CA,"",28570.0,81996.0,0.0002,0.0002,1374,1735,515.0,1.8356799,CA,0.0066142,Q3 2021,133020,0001521001,,000158143,101 MONTGOMERY STREET,SUITE 700,94104
Parallax volatility advisers  l.p.,SAN FRANCISCO,CA,PUT,400.0,1148.0,0.0,0.0,1454,1882,-600.0,-60.0,CA,N/A,Q2 2024,133020,0001521001,,000158143,101 MONTGOMERY STREET,SUITE 700,94104
Parallax volatility advisers  l.p.,SAN FRANCISCO,CA,CALL,10000.0,28700.0,0.0001,0.0001,1411,1800,-400.0,-3.8461538,CA,N/A,Q1 2021,133020,0001521001,,000158143,101 MONTGOMERY STREET,SUITE 700,94104
Parkside financial bank & trust,SAINT LOUIS,MO,"",1261.0,3620.0,0.0005,0.0007,1729,1449,0.0,0.0,MO,0.0002919,Q1 2022,104696,0001455267,,,8112 MARYLAND AVE,SUITE 101,63105
Peak6 llc,AUSTIN,TX,CALL,39600.0,113652.0,0.0003,0.0013,2578,2044,-119900.0,-75.1724138,TX,N/A,Q4 2024,106714,0001389958,,,2010 E. 6TH ST, ,78702
Peak6 llc,AUSTIN,TX,PUT,100200.0,287574.0,0.0006,0.0008,2295,2273,200.0,0.2,TX,N/A,Q4 2024,106714,0001389958,,,2010 E. 6TH ST, ,78702
Peak6 llc,AUSTIN,TX,"",0.0,0.0,0.0,0.0011,"",2131,-132070.0,-100.0,TX,0.0000000,Q4 2024,106714,0001389958,,,2010 E. 6TH ST, ,78702
Pentwater capital management lp,NAPLES,FL,CALL,200000.0,574000.0,0.0048,,97,,200000.0,,FL,N/A,Q1 2025,2208,0001425851,,,1001 10TH AVENUE SOUTH,SUITE 216,34102
Pentwater capital management lp,NAPLES,FL,PUT,1000000.0,2870000.0,0.0241,,83,,1000000.0,,FL,N/A,Q1 2025,2208,0001425851,,,1001 10TH AVENUE SOUTH,SUITE 216,34102
Pictet asset management holding sa,CAROUGE,V8,"",47874.0,137398.0,0.0002,0.0002,1870,1868,0.0,0.0,V8,0.0110832,Q3 2023,651598,0001993888,,,ROUTE DES ACACIAS 60, ,1227
Pnc financial services group  inc.,PITTSBURGH,PA,"",192.0,551.0,0.0,0.0,4621,4223,-439.0,-69.5721078,PA,0.0000444,Q1 2014,2276,0000713676,,,THE TOWER AT PNC PLAZA,300 FIFTH AVENUE,15222-2401
Police & firemens retirement system of new jersey,TRENTON,NJ,"",87244.0,250390.0,0.0025,0.0029,1811,1776,13381.0,18.1159715,NJ,0.0201977,Q4 2024,697533,0002040686,,,50 W STATE STREET,SUITE 1100,08625
Polymer capital management (us) llc,NEW YORK,NY,"",18624.0,53451.0,0.0138,0.0971,484,144,-71606.0,-79.3594148,NY,0.0043116,Q4 2024,697926,0001973324,,,825 THIRD AVENUE,26TH FLOOR,10022
Pom investment strategies  llc,RALEIGH,NC,"",0.0,0.0,0.0,0.0002,"",329,-74.0,-100.0,NC,0.0000000,Q1 2024,670117,0001906322,,,"4101 LAKE BOONE TRAIL, SUITE 111", ,27607
Price t rowe associates inc,BALTIMORE,MD,"",258508.0,742000.0,0.0001,0.0001,2094,2113,74260.0,40.3043724,MD,0.0598468,Q4 2020,2299,0000080255,520556948,,1307 POINT STREET, ,21231
Principal financial group inc,DES MOINES,IA,"",26787.0,76879.0,0.0,0.0,2110,2162,7519.0,39.023251,IA,0.0062014,Q2 2019,2304,0001126328,,000139897,711 HIGH STREET, ,50392
Principal securities  inc.,DES MOINES,IA,"",38.0,151.0,0.0,0.0,3486,3481,0.0,0.0,IA,0.0000088,Q2 2024,114242,0000012600,,000001137,711 HIGH STREET,711 HIGH STREET,50392
Private advisor group  llc,MORRISTOWN,NJ,"",11658.0,33458.0,0.0002,0.0003,2250,2218,382.0,3.3877261,NJ,0.0026989,Q2 2024,256122,0001567755,273463733,000155216,305 MADISON AVENUE, ,07960
Private trust company na,CLEVELAND,OH,"",23.0,66.0,0.0,0.0,2466,2302,0.0,0.0,OH,0.0000053,Q1 2023,2313,0001277557,,,1422 EUCLID AVENUE STE 1130, ,44115-2001
Private wealth asset management  llc,CEDAR RAPIDS,IA,"",923.0,2649.0,0.0004,,776,,923.0,,IA,0.0002137,Q1 2025,531726,0001883006,,,411 6TH AVENUE SE,STE. 360,52401
Proathlete wealth management llc,BOCA RATON,FL,"",32.0,91.0,0.0,,202,,32.0,,FL,0.0000074,Q1 2025,661698,0002012065,,000317372,"4401 N. FEDERAL HWY, SUITE 201", ,33431
Proshare advisors llc,BETHESDA,MD,"",87500.0,251125.0,0.0006,0.0009,1535,1437,-10759.0,-10.9496331,MD,0.0202570,Q3 2024,2320,0001357955,,,7272 WISCONSIN AVENUE,21ST FLOOR,20814
Prosperity planning  inc.,NORTH KANSAS CITY,MO,"",0.0,0.0,0.0,0.0548,"",102,-42933.0,-100.0,MO,0.0000000,Q3 2024,498469,0001843292,,000298268,1920 BUCHANAN STREET, ,64116
Prudential financial inc,NEWARK,NJ,"",29375.0,126278.0,0.0002,0.0001,2107,2147,6585.0,28.8942519,NJ,0.0068006,Q2 2024,2331,0001137774,,000107959,751 BROAD ST, ,07102
Psi advisors  llc,TAMPA,FL,"",8.0,23.0,0.0,0.0,747,870,-11.0,-57.8947368,FL,0.0000019,Q3 2021,463626,0001779040,,000285880,13059 W. LINEBAUGH AVE,SUITE 102,33626
Public employees retirement association of colorado,DENVER,CO,"",28034.0,80000.0,0.0003,0.0004,1723,1701,0.0,0.0,CO,0.0064901,Q2 2021,2332,0000315297,,,1301 PENNSYLVANIA STREET, ,80203
Public employees retirement system of ohio,COLUMBUS,OH,"",0.0,0.0,0.0,0.0,"",2303,-2742.0,-100.0,OH,0.0000000,Q2 2017,2333,0001007280,,,277 EAST TOWN STREET, ,43215
Quadrant capital group llc,CINCINNATI,OH,"",65.0,187.0,0.0,0.0,2717,2732,61.0,1525.0,OH,0.0000150,Q2 2021,306558,0001650717,,,"255 E. FIFTH STREET, SUITE 3000", ,45202
Quarry lp,NEW YORK,NY,"",0.0,0.0,0.0,0.0002,"",1515,-372.0,-100.0,NY,0.0000000,Q4 2023,624210,0001965207,,,331 PARK AVENUE SOUTH,3RD FLOOR,10010
Quent capital  llc,NEW YORK,NY,"",170.0,488.0,0.0001,0.0005,1256,1027,-1164.0,-87.2563718,NY,0.0000394,Q4 2022,558519,0001912338,831888530,000308203,1120 AVENUE OF THE AMERICAS,4TH FLOOR,10036
Raymond james financial inc,ST PETERSBURG,FL,"",24269.0,69652.0,0.0,0.0,4604,4535,191.0,0.7932553,FL,0.0056185,Q4 2024,6270,0000720005,,,880 CARILLON PKWY, ,33716
Red door wealth management  llc,MEMPHIS,TN,"",29000.0,83230.0,0.0123,0.0097,231,225,13000.0,81.25,TN,0.0067137,Q3 2024,461914,0001783599,,000153235,756 RIDGE LAKE BOULEVARD, ,38120
Renaissance technologies llc,NEW YORK,NY,"",4876719.0,13996184.0,0.0212,0.0291,834,677,-54700.0,-1.1092142,NY,1.1290013,Q3 2023,2414,0001037389,260385758,000106661,800 THIRD AVE, ,10022
Rhumbline advisers,BOSTON,MA,"",539188.0,1547454.0,0.0014,0.0018,1945,1866,28017.0,5.4809447,MA,0.1248265,Q2 2014,2426,0001115418,,000107151,265 FRANKLIN ST,21ST FLOOR,02110
Rossby financial  lcc,MELBOURNE,FL,"",36.0,98.0,0.0,,1063,,36.0,,FL,0.0000083,Q1 2025,698079,0002056510,,000324631,2412 IRWIN STREET, ,32901
Royal bank of canada,TORONTO, ,"",32049.0,92000.0,0.0,0.0,5273,4852,-16311.0,-33.7282878, ,0.0074196,Q4 2014,2491,0001000275,,,ROYAL BANK PLAZA,200 BAY STREET,M5J 2J5
Russell investments group  ltd.,LONDON,WA,"",418.0,1200.0,0.0,0.0,3577,3147,-1961.0,-82.4295923,WA,0.0000968,Q3 2021,356168,0001692234,,,REX HOUSE,10 REGENT STREET,SW1Y4PE
San luis wealth advisors llc,SAN LUIS OBISPO,CA,"",10249.0,29000.0,0.0066,0.0078,135,142,-2.0,-0.0195103,CA,0.0023727,Q3 2023,499360,0001844709,,,735 TANK FARM ROAD,SUITE 264,93401
Sbi securities company .  ltd.,TOKYO,M0,"",4204.0,12065.0,0.0004,0.0005,1534,1465,370.0,9.6504956,M0,0.0009733,Q4 2024,681348,0001851815,000000000,,IZUMI GARDEN TOWER,1-6-1 ROPPONGI MINATO-KU,1066019
Schonfeld strategic advisors llc,NEW YORK,NY,"",0.0,0.0,0.0,0.0003,"",1868,-15000.0,-100.0,NY,0.0000000,Q1 2024,336419,0001665241,,000281984,590 MADISON AVENUE,23RD FLOOR,10022
Sculptor capital lp,NEW YORK,NY,PUT,679100.0,1949017.0,0.0374,0.036,182,179,0.0,0.0,NY,N/A,Q3 2024,2127,0001054587,133980578,000107913,9 WEST 57TH STREET,40TH FLOOR,10019
Sei investments company,OAKS,PA,"",58265.0,167209.0,0.0002,0.0001,2499,2639,41761.0,253.0356277,PA,0.0134888,Q3 2024,12665,0000350894,,,1 FREEDOM VALLEY DRIVE, ,19456-1100
Sg americas securities  llc,NEW YORK,NY,"",127727.0,367000.0,0.0012,0.0024,2036,1209,-16469.0,-11.42126,NY,0.0295699,Q2 2019,2629,0001313360,,,245 PARK AVENUE, ,10167
Signaturefd  llc,ATLANTA,GA,"",168.0,482.0,0.0,0.0,3171,3102,0.0,0.0,GA,0.0000389,Q1 2021,50499,0001456048,,000112758,1230 PEACHTREE STREET,SUITE 1800,30309
Simplex trading  llc,CHICAGO,IL,CALL,3797000.0,10897000.0,0.007,0.011,837,651,-1143400.0,-23.143875,IL,N/A,Q4 2014,121062,0001488542,,000153585,230 S. LASALLE STREET,SUITE 08-500,60604
Simplex trading  llc,CHICAGO,IL,"",0.0,0.0,0.0,0.0041,"",1207,-1850822.0,-100.0,IL,0.0000000,Q2 2024,121062,0001488542,,000153585,230 S. LASALLE STREET,SUITE 08-500,60604
